versão=11;
"Tabela de Municípios do IBGE", baixada no site do SPED Fiscal; 
em 14/01/2013, o município de "Presidente Juscelino" (2410306) passou a chamar-se "Serra Caiada";
COD_MUN|NOM_MUN|DT_INI|DT_FIM
5221809|Urutaí|01012009|
5221858|Valparaíso de Goiás|01012009|
5221908|Varjão|01012009|
5222005|Vianópolis|01012009|
5222054|Vicentinópolis|01012009|
5222203|Vila Boa|01012009|
5222302|Vila Propício|01012009|
4200051|Abdon Batista|01012009|
4200101|Abelardo Luz|01012009|
4200200|Agrolândia|01012009|
4200309|Agronômica|01012009|
4200408|Água Doce|01012009|
4200507|Águas de Chapecó|01012009|
4200556|Águas Frias|01012009|
4200606|Águas Mornas|01012009|
4200705|Alfredo Wagner|01012009|
4200754|Alto Bela Vista|01012009|
4200804|Anchieta|01012009|
4200903|Angelina|01012009|
4201000|Anita Garibaldi|01012009|
4201109|Anitápolis|01012009|
4201208|Antônio Carlos|01012009|
4201257|Apiúna|01012009|
4201273|Arabutã|01012009|
4201307|Araquari|01012009|
4201406|Araranguá|01012009|
4201505|Armazém|01012009|
4201604|Arroio Trinta|01012009|
4201653|Arvoredo|01012009|
4201703|Ascurra|01012009|
4201802|Atalanta|01012009|
4201901|Aurora|01012009|
4201950|Balneário Arroio do Silva|01012009|
4202057|Balneário Barra do Sul|01012009|
4202008|Balneário Camboriú|01012009|
4202073|Balneário Gaivota|01012009|
4212809|Balneário Piçarras|01012009|
4202081|Bandeirante|01012009|
4202099|Barra Bonita|01012009|
4202107|Barra Velha|01012009|
4202131|Bela Vista do Toldo|01012009|
4202156|Belmonte|01012009|
4202206|Benedito Novo|01012009|
4202305|Biguaçu|01012009|
4202404|Blumenau|01012009|
4202438|Bocaina do Sul|01012009|
4202503|Bom Jardim da Serra|01012009|
4202537|Bom Jesus|01012009|
4202578|Bom Jesus do Oeste|01012009|
4202602|Bom Retiro|01012009|
4202453|Bombinhas|01012009|
4202701|Botuverá|01012009|
4202800|Braço do Norte|01012009|
4202859|Braço do Trombudo|01012009|
4202875|Brunópolis|01012009|
4202909|Brusque|01012009|
4203006|Caçador|01012009|
4203105|Caibi|01012009|
4203154|Calmon|01012009|
4203204|Camboriú|01012009|
4203303|Campo Alegre|01012009|
4203402|Campo Belo do Sul|01012009|
4203501|Campo Erê|01012009|
4203600|Campos Novos|01012009|
4203709|Canelinha|01012009|
4203808|Canoinhas|01012009|
4203253|Capão Alto|01012009|
4203907|Capinzal|01012009|
4203956|Capivari de Baixo|01012009|
4204004|Catanduvas|01012009|
4204103|Caxambu do Sul|01012009|
4204152|Celso Ramos|01012009|
4204178|Cerro Negro|01012009|
4204194|Chapadão do Lageado|01012009|
4204202|Chapecó|01012009|
4204251|Cocal do Sul|01012009|
4204301|Concórdia|01012009|
4204350|Cordilheira Alta|01012009|
4204400|Coronel Freitas|01012009|
4204459|Coronel Martins|01012009|
4204558|Correia Pinto|01012009|
4204509|Corupá|01012009|
4204608|Criciúma|01012009|
4204707|Cunha Porã|01012009|
4204756|Cunhataí|01012009|
4204806|Curitibanos|01012009|
4204905|Descanso|01012009|
4205001|Dionísio Cerqueira|01012009|
4205100|Dona Emma|01012009|
4205159|Doutor Pedrinho|01012009|
4205175|Entre Rios|01012009|
4205191|Ermo|01012009|
4205209|Erval Velho|01012009|
4205308|Faxinal dos Guedes|01012009|
4205357|Flor do Sertão|01012009|
4205407|Florianópolis|01012009|
4205431|Formosa do Sul|01012009|
4205456|Forquilhinha|01012009|
4205506|Fraiburgo|01012009|
4205555|Frei Rogério|01012009|
4205605|Galvão|01012009|
4205704|Garopaba|01012009|
4205803|Garuva|01012009|
4205902|Gaspar|01012009|
4206009|Governador Celso Ramos|01012009|
4206108|Grão Pará|01012009|
4206207|Gravatal|01012009|
4206306|Guabiruba|01012009|
4206405|Guaraciaba|01012009|
4206504|Guaramirim|01012009|
4206603|Guarujá do Sul|01012009|
4206652|Guatambú|01012009|
4206702|Herval d'Oeste|01012009|
4206751|Ibiam|01012009|
4206801|Ibicaré|01012009|
4206900|Ibirama|01012009|
4207007|Içara|01012009|
4207106|Ilhota|01012009|
4207205|Imaruí|01012009|
4207304|Imbituba|01012009|
4207403|Imbuia|01012009|
4207502|Indaial|01012009|
4207577|Iomerê|01012009|
4207601|Ipira|01012009|
4207650|Iporã do Oeste|01012009|
4207684|Ipuaçu|01012009|
4207700|Ipumirim|01012009|
4207759|Iraceminha|01012009|
4207809|Irani|01012009|
4207858|Irati|01012009|
4207908|Irineópolis|01012009|
4208005|Itá|01012009|
4208104|Itaiópolis|01012009|
4208203|Itajaí|01012009|
4208302|Itapema|01012009|
4208401|Itapiranga|01012009|
4208450|Itapoá|01012009|
4208500|Ituporanga|01012009|
4208609|Jaborá|01012009|
4208708|Jacinto Machado|01012009|
4208807|Jaguaruna|01012009|
4208906|Jaraguá do Sul|01012009|
4208955|Jardinópolis|01012009|
4209003|Joaçaba|01012009|
4209102|Joinville|01012009|
4209151|José Boiteux|01012009|
4209177|Jupiá|01012009|
4209201|Lacerdópolis|01012009|
4209300|Lages|01012009|
4209409|Laguna|01012009|
4209458|Lajeado Grande|01012009|
4209508|Laurentino|01012009|
4209607|Lauro Muller|01012009|
4209706|Lebon Régis|01012009|
4209805|Leoberto Leal|01012009|
4209854|Lindóia do Sul|01012009|
4209904|Lontras|01012009|
4210001|Luiz Alves|01012009|
4210035|Luzerna|01012009|
4210050|Macieira|01012009|
4210100|Mafra|01012009|
4210209|Major Gercino|01012009|
4210308|Major Vieira|01012009|
4210407|Maracajá|01012009|
4210506|Maravilha|01012009|
4210555|Marema|01012009|
4210605|Massaranduba|01012009|
4210704|Matos Costa|01012009|
4210803|Meleiro|01012009|
4210852|Mirim Doce|01012009|
4210902|Modelo|01012009|
4211009|Mondaí|01012009|
4211058|Monte Carlo|01012009|
4211108|Monte Castelo|01012009|
4211207|Morro da Fumaça|01012009|
4211256|Morro Grande|01012009|
4211306|Navegantes|01012009|
4211405|Nova Erechim|01012009|
4211454|Nova Itaberaba|01012009|
4211504|Nova Trento|01012009|
4211603|Nova Veneza|01012009|
4211652|Novo Horizonte|01012009|
4211702|Orleans|01012009|
4211751|Otacílio Costa|01012009|
4211801|Ouro|01012009|
4211850|Ouro Verde|01012009|
4211876|Paial|01012009|
4211892|Painel|01012009|
4211900|Palhoça|01012009|
4212007|Palma Sola|01012009|
4212056|Palmeira|01012009|
4212106|Palmitos|01012009|
4212205|Papanduva|01012009|
4212239|Paraíso|01012009|
4212254|Passo de Torres|01012009|
4212270|Passos Maia|01012009|
4212304|Paulo Lopes|01012009|
4212403|Pedras Grandes|01012009|
4212502|Penha|01012009|
4212601|Peritiba|01012009|
4212700|Petrolândia|01012009|
4212908|Pinhalzinho|01012009|
4213005|Pinheiro Preto|01012009|
4213104|Piratuba|01012009|
4213153|Planalto Alegre|01012009|
4213203|Pomerode|01012009|
4213302|Ponte Alta|01012009|
4213351|Ponte Alta do Norte|01012009|
4213401|Ponte Serrada|01012009|
4213500|Porto Belo|01012009|
4213609|Porto União|01012009|
4213708|Pouso Redondo|01012009|
4213807|Praia Grande|01012009|
4213906|Presidente Castello Branco|01012009|
4214003|Presidente Getúlio|01012009|
4214102|Presidente Nereu|01012009|
4214151|Princesa|01012009|
4214201|Quilombo|01012009|
4214300|Rancho Queimado|01012009|
4214409|Rio das Antas|01012009|
4214508|Rio do Campo|01012009|
4214607|Rio do Oeste|01012009|
4214805|Rio do Sul|01012009|
4214706|Rio dos Cedros|01012009|
4214904|Rio Fortuna|01012009|
4215000|Rio Negrinho|01012009|
4215059|Rio Rufino|01012009|
4215075|Riqueza|01012009|
4215109|Rodeio|01012009|
4215208|Romelândia|01012009|
4215307|Salete|01012009|
4215356|Saltinho|01012009|
4215406|Salto Veloso|01012009|
4215455|Sangão|01012009|
4215505|Santa Cecília|01012009|
4215554|Santa Helena|01012009|
4215604|Santa Rosa de Lima|01012009|
4215653|Santa Rosa do Sul|01012009|
4215679|Santa Terezinha|01012009|
4215687|Santa Terezinha do Progresso|01012009|
4215695|Santiago do Sul|01012009|
4215703|Santo Amaro da Imperatriz|01012009|
4215802|São Bento do Sul|01012009|
4215752|São Bernardino|01012009|
4215901|São Bonifácio|01012009|
4216008|São Carlos|01012009|
4216057|São Cristovão do Sul|01012009|
4216107|São Domingos|01012009|
4216206|São Francisco do Sul|01012009|
4216305|São João Batista|01012009|
4216354|São João do Itaperiú|01012009|
4216255|São João do Oeste|01012009|
4216404|São João do Sul|01012009|
4216503|São Joaquim|01012009|
4216602|São José|01012009|
4216701|São José do Cedro|01012009|
4216800|São José do Cerrito|01012009|
4216909|São Lourenço do Oeste|01012009|
4217006|São Ludgero|01012009|
4217105|São Martinho|01012009|
4217154|São Miguel da Boa Vista|01012009|
4217204|São Miguel do Oeste|01012009|
4217253|São Pedro de Alcântara|01012009|
4217303|Saudades|01012009|
4217402|Schroeder|01012009|
4217501|Seara|01012009|
4217550|Serra Alta|01012009|
4217600|Siderópolis|01012009|
4217709|Sombrio|01012009|
4217758|Sul Brasil|01012009|
4217808|Taió|01012009|
4217907|Tangará|01012009|
4217956|Tigrinhos|01012009|
4218004|Tijucas|01012009|
4218103|Timbé do Sul|01012009|
4218202|Timbó|01012009|
4218251|Timbó Grande|01012009|
4218301|Três Barras|01012009|
4218350|Treviso|01012009|
4218400|Treze de Maio|01012009|
4218509|Treze Tílias|01012009|
4218608|Trombudo Central|01012009|
4218707|Tubarão|01012009|
4218756|Tunápolis|01012009|
4218806|Turvo|01012009|
4218855|União do Oeste|01012009|
4218905|Urubici|01012009|
4218954|Urupema|01012009|
4219002|Urussanga|01012009|
4219101|Vargeão|01012009|
4219150|Vargem|01012009|
4219176|Vargem Bonita|01012009|
4219200|Vidal Ramos|01012009|
4219309|Videira|01012009|
4219358|Vitor Meireles|01012009|
4219408|Witmarsum|01012009|
4219507|Xanxerê|01012009|
4219606|Xavantina|01012009|
4219705|Xaxim|01012009|
4219853|Zortéa|01012009|
4100103|Abatiá|01012009|
4100202|Adrianópolis|01012009|
4100301|Agudos do Sul|01012009|
4100400|Almirante Tamandaré|01012009|
4100459|Altamira do Paraná|01012009|
4128625|Alto Paraíso|01012009|
4100608|Alto Paraná|01012009|
4100707|Alto Piquiri|01012009|
4100509|Altônia|01012009|
4100806|Alvorada do Sul|01012009|
4100905|Amaporã|01012009|
4101002|Ampére|01012009|
4101051|Anahy|01012009|
4101101|Andirá|01012009|
4101150|Ângulo|01012009|
4101200|Antonina|01012009|
4101309|Antônio Olinto|01012009|
4101408|Apucarana|01012009|
4101507|Arapongas|01012009|
4101606|Arapoti|01012009|
4101655|Arapuã|01012009|
4101705|Araruna|01012009|
4101804|Araucária|01012009|
4101853|Ariranha do Ivaí|01012009|
4101903|Assaí|01012009|
4102000|Assis Chateaubriand|01012009|
4102109|Astorga|01012009|
4102208|Atalaia|01012009|
4102307|Balsa Nova|01012009|
4102406|Bandeirantes|01012009|
4102505|Barbosa Ferraz|01012009|
4102703|Barra do Jacaré|01012009|
4102604|Barracão|01012009|
4102752|Bela Vista da Caroba|01012009|
4102802|Bela Vista do Paraíso|01012009|
4102901|Bituruna|01012009|
4103008|Boa Esperança|01012009|
4103024|Boa Esperança do Iguaçu|01012009|
4103040|Boa Ventura de São Roque|01012009|
4103057|Boa Vista da Aparecida|01012009|
4103107|Bocaiúva do Sul|01012009|
4103156|Bom Jesus do Sul|01012009|
4103206|Bom Sucesso|01012009|
4103222|Bom Sucesso do Sul|01012009|
4103305|Borrazópolis|01012009|
4103354|Braganey|01012009|
4103370|Brasilândia do Sul|01012009|
4103404|Cafeara|01012009|
4103453|Cafelândia|01012009|
4103479|Cafezal do Sul|01012009|
4103503|Califórnia|01012009|
4103602|Cambará|01012009|
4103701|Cambé|01012009|
4103800|Cambira|01012009|
4103909|Campina da Lagoa|01012009|
4103958|Campina do Simão|01012009|
4104006|Campina Grande do Sul|01012009|
4104055|Campo Bonito|01012009|
4104105|Campo do Tenente|01012009|
4104204|Campo Largo|01012009|
4104253|Campo Magro|01012009|
4104303|Campo Mourão|01012009|
4104402|Cândido de Abreu|01012009|
4104428|Candói|01012009|
4104451|Cantagalo|01012009|
4104501|Capanema|01012009|
4104600|Capitão Leônidas Marques|01012009|
4104659|Carambeí|01012009|
4104709|Carlópolis|01012009|
4104808|Cascavel|01012009|
4104907|Castro|01012009|
4105003|Catanduvas|01012009|
4105102|Centenário do Sul|01012009|
4105201|Cerro Azul|01012009|
4105300|Céu Azul|01012009|
4105409|Chopinzinho|01012009|
4105508|Cianorte|01012009|
4105607|Cidade Gaúcha|01012009|
4105706|Clevelândia|01012009|
4105805|Colombo|01012009|
4105904|Colorado|01012009|
4106001|Congonhinhas|01012009|
4106100|Conselheiro Mairinck|01012009|
4106209|Contenda|01012009|
4106308|Corbélia|01012009|
4106407|Cornélio Procópio|01012009|
4106456|Coronel Domingos Soares|01012009|
4106506|Coronel Vivida|01012009|
4106555|Corumbataí do Sul|01012009|
4106803|Cruz Machado|01012009|
4106571|Cruzeiro do Iguaçu|01012009|
4106605|Cruzeiro do Oeste|01012009|
4106704|Cruzeiro do Sul|01012009|
4106852|Cruzmaltina|01012009|
4106902|Curitiba|01012009|
4107009|Curiúva|01012009|
4107108|Diamante do Norte|01012009|
4107124|Diamante do Sul|01012009|
4107157|Diamante D'Oeste|01012009|
4107207|Dois Vizinhos|01012009|
4107256|Douradina|01012009|
4107306|Doutor Camargo|01012009|
4128633|Doutor Ulysses|01012009|
4107405|Enéas Marques|01012009|
4107504|Engenheiro Beltrão|01012009|
4107538|Entre Rios do Oeste|01012009|
4107520|Esperança Nova|01012009|
4107546|Espigão Alto do Iguaçu|01012009|
4107553|Farol|01012009|
4107603|Faxinal|01012009|
4107652|Fazenda Rio Grande|01012009|
4107702|Fênix|01012009|
4107736|Fernandes Pinheiro|01012009|
4107751|Figueira|01012009|
4107850|Flor da Serra do Sul|01012009|
4107801|Floraí|01012009|
4107900|Floresta|01012009|
4108007|Florestópolis|01012009|
4108106|Flórida|01012009|
4108205|Formosa do Oeste|01012009|
4108304|Foz do Iguaçu|01012009|
4108452|Foz do Jordão|01012009|
4108320|Francisco Alves|01012009|
4108403|Francisco Beltrão|01012009|
4108502|General Carneiro|01012009|
4108551|Godoy Moreira|01012009|
4108601|Goioerê|01012009|
4108650|Goioxim|01012009|
4108700|Grandes Rios|01012009|
4108809|Guaíra|01012009|
4108908|Guairaçá|01012009|
4108957|Guamiranga|01012009|
4109005|Guapirama|01012009|
4109104|Guaporema|01012009|
4109203|Guaraci|01012009|
4109302|Guaraniaçu|01012009|
4109401|Guarapuava|01012009|
4109500|Guaraqueçaba|01012009|
4109609|Guaratuba|01012009|
4109658|Honório Serpa|01012009|
4109708|Ibaiti|01012009|
4109757|Ibema|01012009|
4109807|Ibiporã|01012009|
4109906|Icaraíma|01012009|
4110003|Iguaraçu|01012009|
4110052|Iguatu|01012009|
4110078|Imbaú|01012009|
4110102|Imbituva|01012009|
4110201|Inácio Martins|01012009|
4110300|Inajá|01012009|
4110409|Indianópolis|01012009|
4110508|Ipiranga|01012009|
4110607|Iporã|01012009|
4110656|Iracema do Oeste|01012009|
4110706|Irati|01012009|
4110805|Iretama|01012009|
4110904|Itaguajé|01012009|
4110953|Itaipulândia|01012009|
4111001|Itambaracá|01012009|
4111100|Itambé|01012009|
4111209|Itapejara d'Oeste|01012009|
4111258|Itaperuçu|01012009|
4111308|Itaúna do Sul|01012009|
4111407|Ivaí|01012009|
4111506|Ivaiporã|01012009|
4111555|Ivaté|01012009|
4111605|Ivatuba|01012009|
4111704|Jaboti|01012009|
4111803|Jacarezinho|01012009|
4111902|Jaguapitã|01012009|
4112009|Jaguariaíva|01012009|
4112108|Jandaia do Sul|01012009|
4112207|Janiópolis|01012009|
4112306|Japira|01012009|
4112405|Japurá|01012009|
4112504|Jardim Alegre|01012009|
4112603|Jardim Olinda|01012009|
4112702|Jataizinho|01012009|
4112751|Jesuítas|01012009|
4112801|Joaquim Távora|01012009|
4112900|Jundiaí do Sul|01012009|
4112959|Juranda|01012009|
4113007|Jussara|01012009|
4113106|Kaloré|01012009|
4113205|Lapa|01012009|
4113254|Laranjal|01012009|
4113304|Laranjeiras do Sul|01012009|
4113403|Leópolis|01012009|
4113429|Lidianópolis|01012009|
4113452|Lindoeste|01012009|
4113502|Loanda|01012009|
4113601|Lobato|01012009|
4113700|Londrina|01012009|
4113734|Luiziana|01012009|
4113759|Lunardelli|01012009|
4113809|Lupionópolis|01012009|
4113908|Mallet|01012009|
4114005|Mamborê|01012009|
4114104|Mandaguaçu|01012009|
4114203|Mandaguari|01012009|
4114302|Mandirituba|01012009|
4114351|Manfrinópolis|01012009|
4114401|Mangueirinha|01012009|
4114500|Manoel Ribas|01012009|
4114609|Marechal Cândido Rondon|01012009|
4114708|Maria Helena|01012009|
4114807|Marialva|01012009|
4114906|Marilândia do Sul|01012009|
4115002|Marilena|01012009|
4115101|Mariluz|01012009|
4115200|Maringá|01012009|
4115309|Mariópolis|01012009|
4115358|Maripá|01012009|
4115408|Marmeleiro|01012009|
4115457|Marquinho|01012009|
4115507|Marumbi|01012009|
4115606|Matelândia|01012009|
4115705|Matinhos|01012009|
4115739|Mato Rico|01012009|
4115754|Mauá da Serra|01012009|
4115804|Medianeira|01012009|
4115853|Mercedes|01012009|
4115903|Mirador|01012009|
4116000|Miraselva|01012009|
4116059|Missal|01012009|
4116109|Moreira Sales|01012009|
4116208|Morretes|01012009|
4116307|Munhoz de Melo|01012009|
4116406|Nossa Senhora das Graças|01012009|
4116505|Nova Aliança do Ivaí|01012009|
4116604|Nova América da Colina|01012009|
4116703|Nova Aurora|01012009|
4116802|Nova Cantu|01012009|
4116901|Nova Esperança|01012009|
4116950|Nova Esperança do Sudoeste|01012009|
4117008|Nova Fátima|01012009|
4117057|Nova Laranjeiras|01012009|
4117107|Nova Londrina|01012009|
4117206|Nova Olímpia|01012009|
4117255|Nova Prata do Iguaçu|01012009|
4117214|Nova Santa Bárbara|01012009|
4117222|Nova Santa Rosa|01012009|
4117271|Nova Tebas|01012009|
4117297|Novo Itacolomi|01012009|
4117305|Ortigueira|01012009|
4117404|Ourizona|01012009|
4117453|Ouro Verde do Oeste|01012009|
4117503|Paiçandu|01012009|
4117602|Palmas|01012009|
4117701|Palmeira|01012009|
4117800|Palmital|01012009|
4117909|Palotina|01012009|
4118006|Paraíso do Norte|01012009|
4118105|Paranacity|01012009|
4118204|Paranaguá|01012009|
4118303|Paranapoema|01012009|
4118402|Paranavaí|01012009|
4118451|Pato Bragado|01012009|
4118501|Pato Branco|01012009|
4118600|Paula Freitas|01012009|
4118709|Paulo Frontin|01012009|
4118808|Peabiru|01012009|
4118857|Perobal|01012009|
4118907|Pérola|01012009|
4119004|Pérola d'Oeste|01012009|
4119103|Piên|01012009|
4119152|Pinhais|01012009|
4119251|Pinhal de São Bento|01012009|
4119202|Pinhalão|01012009|
4119301|Pinhão|01012009|
4119400|Piraí do Sul|01012009|
4119509|Piraquara|01012009|
4119608|Pitanga|01012009|
4119657|Pitangueiras|01012009|
4119707|Planaltina do Paraná|01012009|
4119806|Planalto|01012009|
4119905|Ponta Grossa|01012009|
4119954|Pontal do Paraná|01012009|
4120002|Porecatu|01012009|
4120101|Porto Amazonas|01012009|
4120150|Porto Barreiro|01012009|
4120200|Porto Rico|01012009|
4120309|Porto Vitória|01012009|
4120333|Prado Ferreira|01012009|
4120358|Pranchita|01012009|
4120408|Presidente Castelo Branco|01012009|
4120507|Primeiro de Maio|01012009|
4120606|Prudentópolis|01012009|
4120655|Quarto Centenário|01012009|
4120705|Quatiguá|01012009|
4120804|Quatro Barras|01012009|
4120853|Quatro Pontes|01012009|
4120903|Quedas do Iguaçu|01012009|
4121000|Querência do Norte|01012009|
4121109|Quinta do Sol|01012009|
4121208|Quitandinha|01012009|
4121257|Ramilândia|01012009|
4121307|Rancho Alegre|01012009|
4121356|Rancho Alegre D'Oeste|01012009|
4121406|Realeza|01012009|
4121505|Rebouças|01012009|
4121604|Renascença|01012009|
4121703|Reserva|01012009|
4121752|Reserva do Iguaçu|01012009|
4121802|Ribeirão Claro|01012009|
4121901|Ribeirão do Pinhal|01012009|
4122008|Rio Azul|01012009|
4122107|Rio Bom|01012009|
4122156|Rio Bonito do Iguaçu|01012009|
4122172|Rio Branco do Ivaí|01012009|
4122206|Rio Branco do Sul|01012009|
4122305|Rio Negro|01012009|
4122404|Rolândia|01012009|
4122503|Roncador|01012009|
4122602|Rondon|01012009|
4122651|Rosário do Ivaí|01012009|
4122701|Sabáudia|01012009|
4122800|Salgado Filho|01012009|
4122909|Salto do Itararé|01012009|
4123006|Salto do Lontra|01012009|
4123105|Santa Amélia|01012009|
4123204|Santa Cecília do Pavão|01012009|
4123303|Santa Cruz de Monte Castelo|01012009|
4123402|Santa Fé|01012009|
4123501|Santa Helena|01012009|
4123600|Santa Inês|01012009|
4123709|Santa Isabel do Ivaí|01012009|
4123808|Santa Izabel do Oeste|01012009|
4123824|Santa Lúcia|01012009|
4123857|Santa Maria do Oeste|01012009|
4123907|Santa Mariana|01012009|
4123956|Santa Mônica|01012009|
4124020|Santa Tereza do Oeste|01012009|
4124053|Santa Terezinha de Itaipu|01012009|
4124004|Santana do Itararé|01012009|
4124103|Santo Antônio da Platina|01012009|
4124202|Santo Antônio do Caiuá|01012009|
4124301|Santo Antônio do Paraíso|01012009|
4124400|Santo Antônio do Sudoeste|01012009|
4124509|Santo Inácio|01012009|
4124608|São Carlos do Ivaí|01012009|
4124707|São Jerônimo da Serra|01012009|
4124806|São João|01012009|
4124905|São João do Caiuá|01012009|
4125001|São João do Ivaí|01012009|
4125100|São João do Triunfo|01012009|
4125308|São Jorge do Ivaí|01012009|
4125357|São Jorge do Patrocínio|01012009|
4125209|São Jorge d'Oeste|01012009|
4125407|São José da Boa Vista|01012009|
4125456|São José das Palmeiras|01012009|
4125506|São José dos Pinhais|01012009|
4125555|São Manoel do Paraná|01012009|
4125605|São Mateus do Sul|01012009|
4125704|São Miguel do Iguaçu|01012009|
4125753|São Pedro do Iguaçu|01012009|
4125803|São Pedro do Ivaí|01012009|
4125902|São Pedro do Paraná|01012009|
4126009|São Sebastião da Amoreira|01012009|
4126108|São Tomé|01012009|
4126207|Sapopema|01012009|
4126256|Sarandi|01012009|
4126272|Saudade do Iguaçu|01012009|
4126306|Sengés|01012009|
4126355|Serranópolis do Iguaçu|01012009|
4126405|Sertaneja|01012009|
4126504|Sertanópolis|01012009|
4126603|Siqueira Campos|01012009|
4126652|Sulina|01012009|
4126678|Tamarana|01012009|
4126702|Tamboara|01012009|
4126801|Tapejara|01012009|
4126900|Tapira|01012009|
4127007|Teixeira Soares|01012009|
4127106|Telêmaco Borba|01012009|
4127205|Terra Boa|01012009|
4127304|Terra Rica|01012009|
4127403|Terra Roxa|01012009|
4127502|Tibagi|01012009|
4127601|Tijucas do Sul|01012009|
4127700|Toledo|01012009|
4127809|Tomazina|01012009|
4127858|Três Barras do Paraná|01012009|
4127882|Tunas do Paraná|01012009|
4127908|Tuneiras do Oeste|01012009|
4127957|Tupãssi|01012009|
4127965|Turvo|01012009|
4128005|Ubiratã|01012009|
4128104|Umuarama|01012009|
4128203|União da Vitória|01012009|
4128302|Uniflor|01012009|
4128401|Uraí|01012009|
4128534|Ventania|01012009|
4128559|Vera Cruz do Oeste|01012009|
4128609|Verê|01012009|
4128658|Virmond|01012009|
4128708|Vitorino|01012009|
4128500|Wenceslau Braz|01012009|
4128807|Xambrê|01012009|
2900108|Abaíra|01012009|
2900207|Abaré|01012009|
2900306|Acajutiba|01012009|
2900355|Adustina|01012009|
2900405|Água Fria|01012009|
2900603|Aiquara|01012009|
2900702|Alagoinhas|01012009|
2900801|Alcobaça|01012009|
2900900|Almadina|01012009|
2901007|Amargosa|01012009|
2901106|Amélia Rodrigues|01012009|
2901155|América Dourada|01012009|
2901205|Anagé|01012009|
2901304|Andaraí|01012009|
2901353|Andorinha|01012009|
2901403|Angical|01012009|
2901502|Anguera|01012009|
2901601|Antas|01012009|
2901700|Antônio Cardoso|01012009|
2901809|Antônio Gonçalves|01012009|
2901908|Aporá|01012009|
2901957|Apuarema|01012009|
2902054|Araças|01012009|
2902005|Aracatu|01012009|
2902104|Araci|01012009|
2902203|Aramari|01012009|
2902252|Arataca|01012009|
2902302|Aratuípe|01012009|
2902401|Aurelino Leal|01012009|
2902500|Baianópolis|01012009|
2902609|Baixa Grande|01012009|
2902658|Banzaê|01012009|
2902708|Barra|01012009|
2902807|Barra da Estiva|01012009|
2902906|Barra do Choça|01012009|
2903003|Barra do Mendes|01012009|
2903102|Barra do Rocha|01012009|
2903201|Barreiras|01012009|
2903235|Barro Alto|01012009|
2903300|Barro Preto|01012009|
2903276|Barrocas|01012009|
2903409|Belmonte|01012009|
2903508|Belo Campo|01012009|
2903607|Biritinga|01012009|
2903706|Boa Nova|01012009|
2903805|Boa Vista do Tupim|01012009|
2903904|Bom Jesus da Lapa|01012009|
2903953|Bom Jesus da Serra|01012009|
2904001|Boninal|01012009|
2904050|Bonito|01012009|
2904100|Boquira|01012009|
2904209|Botuporã|01012009|
2904308|Brejões|01012009|
2904407|Brejolândia|01012009|
2904506|Brotas de Macaúbas|01012009|
2904605|Brumado|01012009|
2904704|Buerarema|01012009|
2904753|Buritirama|01012009|
2904803|Caatiba|01012009|
2904852|Cabaceiras do Paraguaçu|01012009|
2904902|Cachoeira|01012009|
2905008|Caculé|01012009|
2905107|Caém|01012009|
2905156|Caetanos|01012009|
2905206|Caetité|01012009|
2905305|Cafarnaum|01012009|
2905404|Cairu|01012009|
2905503|Caldeirão Grande|01012009|
2905602|Camacan|01012009|
2905701|Camaçari|01012009|
2905800|Camamu|01012009|
2905909|Campo Alegre de Lourdes|01012009|
2906006|Campo Formoso|01012009|
2906105|Canápolis|01012009|
2906204|Canarana|01012009|
2906303|Canavieiras|01012009|
2906402|Candeal|01012009|
2906501|Candeias|01012009|
2906600|Candiba|01012009|
2906709|Cândido Sales|01012009|
2906808|Cansanção|01012009|
2906824|Canudos|01012009|
2906857|Capela do Alto Alegre|01012009|
2906873|Capim Grosso|01012009|
2906899|Caraíbas|01012009|
2906907|Caravelas|01012009|
2907004|Cardeal da Silva|01012009|
2907103|Carinhanha|01012009|
2907202|Casa Nova|01012009|
2907301|Castro Alves|01012009|
2907400|Catolândia|01012009|
2907509|Catu|01012009|
2907558|Caturama|01012009|
2907608|Central|01012009|
2907707|Chorrochó|01012009|
2907806|Cícero Dantas|01012009|
2907905|Cipó|01012009|
2908002|Coaraci|01012009|
2908101|Cocos|01012009|
2908200|Conceição da Feira|01012009|
2908309|Conceição do Almeida|01012009|
2908408|Conceição do Coité|01012009|
2908507|Conceição do Jacuípe|01012009|
2908606|Conde|01012009|
2908705|Condeúba|01012009|
2908804|Contendas do Sincorá|01012009|
2908903|Coração de Maria|01012009|
2909000|Cordeiros|01012009|
2909109|Coribe|01012009|
2909208|Coronel João Sá|01012009|
2909307|Correntina|01012009|
2909406|Cotegipe|01012009|
2909505|Cravolândia|01012009|
2909604|Crisópolis|01012009|
2909703|Cristópolis|01012009|
2909802|Cruz das Almas|01012009|
2909901|Curaçá|01012009|
2910008|Dário Meira|01012009|
2910057|Dias d'Ávila|01012009|
2910107|Dom Basílio|01012009|
2910206|Dom Macedo Costa|01012009|
2910305|Elísio Medrado|01012009|
2910404|Encruzilhada|01012009|
2910503|Entre Rios|01012009|
2900504|Érico Cardoso|01012009|
2910602|Esplanada|01012009|
2910701|Euclides da Cunha|01012009|
2910727|Eunápolis|01012009|
2910750|Fátima|01012009|
2910776|Feira da Mata|01012009|
2910800|Feira de Santana|01012009|
2910859|Filadélfia|01012009|
2910909|Firmino Alves|01012009|
